choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,choice9,count
8,3,1,2,6,9,5,4,7,1
8,3,1,2,7,6,5,9,4,3
8,3,1,2,7,5,4,6,9,1
8,3,1,2,7,5,9,6,4,9
8,3,1,2,7,9,4,6,5,3
8,3,1,2,4,6,7,5,9,5
8,3,1,2,4,6,7,9,5,3
8,3,1,2,4,6,5,7,9,1
8,3,1,2,4,6,5,9,7,4
8,3,1,2,4,6,9,7,5,1
8,3,1,2,4,7,6,9,5,2
8,3,1,2,4,7,5,6,9,2
8,3,1,2,4,7,5,9,6,3
8,3,1,2,4,7,9,5,6,1
8,3,1,2,4,5,7,6,9,4
8,3,1,2,4,5,6,7,9,1
8,3,1,2,4,5,6,9,7,1
8,3,1,2,4,5,9,7,6,1
8,3,1,2,4,9,6,5,7,6
8,3,1,2,9,6,7,4,5,3
8,3,1,2,9,6,7,5,4,1
8,3,1,2,9,6,4,7,5,1
8,3,1,2,9,6,5,4,7,2
8,3,1,2,9,6,5,7,4,3
8,3,1,2,9,7,6,4,5,8
8,3,1,2,9,7,6,5,4,1
8,3,1,2,9,7,4,6,5,2
8,3,1,2,9,7,4,5,6,9
8,3,1,2,9,7,5,4,6,8
8,3,1,2,9,7,5,6,4,5
8,3,1,2,9,4,6,5,7,1
8,3,1,2,9,4,5,6,7,1
8,3,1,2,9,4,5,7,6,1
8,3,1,2,9,5,7,6,4,1
8,3,1,2,9,5,4,7,6,4
8,3,1,9,5,6,2,7,4,1
8,3,1,9,5,2,6,4,7,1
8,3,1,9,5,4,6,2,7,1
8,3,1,9,6,5,7,4,2,2
8,3,1,9,7,6,2,4,5,1
8,3,1,9,7,5,6,2,4,4
8,3,1,9,7,5,6,4,2,2
8,3,1,9,7,5,2,6,4,1
8,3,1,9,7,5,4,2,6,1
8,3,1,9,7,2,5,6,4,6
8,3,1,9,7,2,5,4,6,2
8,3,1,9,7,2,6,5,4,3
8,3,1,9,7,2,6,4,5,1
8,3,1,9,7,2,4,6,5,1
8,3,1,9,2,6,4,7,5,2
8,3,1,9,2,7,5,6,4,1
8,3,1,9,2,7,4,5,6,1
8,3,1,9,4,6,7,2,5,1
8,3,1,9,4,6,2,7,5,4
8,3,1,9,4,6,2,5,7,4
8,3,1,9,4,6,5,7,2,12
8,3,1,9,4,7,6,2,5,1
8,3,1,9,4,7,6,5,2,2
8,3,1,9,4,7,2,6,5,1
8,3,1,9,4,2,7,6,5,1
8,3,1,9,4,2,5,7,6,1
8,3,1,9,4,5,7,6,2,1
8,3,1,9,4,5,2,7,6,1
8,3,1,9,4,5,6,2,7,2
8,3,1,9,4,5,6,7,2,1
8,3,9,4,5,6,7,2,1,2
8,3,9,4,5,6,1,7,2,1
8,3,9,4,5,6,1,2,7,2
8,3,9,4,5,6,2,1,7,3
8,3,9,4,5,1,7,2,6,1
8,3,9,4,5,1,6,7,2,1
8,3,9,4,5,2,7,1,6,1
8,3,9,4,5,2,7,6,1,2
8,3,9,4,5,2,1,6,7,1
8,3,9,4,5,2,6,1,7,2
8,3,9,4,6,5,7,1,2,1
8,3,9,4,6,7,2,1,5,1
8,3,9,4,6,2,1,5,7,3
8,3,9,4,6,2,5,1,7,7
8,3,9,4,6,2,5,7,1,1
8,3,9,4,7,6,5,1,2,1
8,3,9,4,7,6,5,2,1,3
8,3,9,4,7,6,1,2,5,1
8,3,9,4,7,6,2,1,5,5
8,3,9,4,7,5,1,2,6,2
8,3,9,4,7,1,6,5,2,2
8,3,9,4,7,1,6,2,5,2
8,3,9,4,7,1,2,5,6,3
8,3,9,4,7,2,5,1,6,6
8,3,9,4,7,2,5,6,1,1
8,3,9,4,7,2,1,6,5,5
8,3,9,4,1,6,7,5,2,1
8,3,9,4,1,6,5,7,2,2
8,3,9,4,1,7,5,6,2,1
8,3,9,4,1,7,2,5,6,2
8,3,9,4,1,7,2,6,5,1
8,3,9,4,2,6,5,1,7,1
8,3,9,4,2,1,7,6,5,8
8,3,9,4,2,1,7,5,6,10
8,3,9,4,2,1,6,7,5,1
8,3,9,4,2,1,6,5,7,3
8,3,9,4,2,1,5,6,7,2
8,3,9,4,2,1,5,7,6,2
8,3,9,4,2,5,7,6,1,1
8,3,9,4,2,5,1,7,6,3
8,3,9,4,2,5,6,1,7,2
8,3,9,5,4,6,7,1,2,2
8,3,9,5,4,6,7,2,1,2
8,3,9,5,4,6,1,7,2,2
8,3,9,5,4,6,1,2,7,1
8,3,9,5,4,6,2,1,7,2
8,3,9,5,4,7,6,1,2,2
8,3,9,5,4,7,6,2,1,2
8,3,9,5,4,7,1,6,2,2
8,3,9,5,4,7,1,2,6,6
8,3,9,5,4,1,7,2,6,3
8,3,9,5,4,1,6,7,2,1
8,3,9,5,4,1,6,2,7,74
8,3,9,5,4,1,2,6,7,77
8,3,9,5,4,1,2,7,6,11
8,3,9,5,4,2,7,1,6,2
8,3,9,5,4,2,7,6,1,21
8,3,9,5,4,2,1,7,6,14
8,3,9,5,4,2,1,6,7,59
8,3,9,5,4,2,6,1,7,24
8,3,9,5,4,2,6,7,1,11
8,3,9,5,6,4,7,1,2,2
8,3,9,5,6,4,7,2,1,1
8,3,9,5,6,4,1,7,2,2
8,3,9,5,6,4,1,2,7,1
8,3,9,5,6,4,2,7,1,1
8,3,9,5,6,7,4,1,2,3
8,3,9,5,6,1,4,7,2,3
8,3,9,5,6,1,4,2,7,6
8,3,9,5,6,2,7,4,1,10
8,3,9,5,6,2,1,7,4,9
8,3,9,5,6,2,4,1,7,6
8,3,9,5,6,2,4,7,1,2
8,3,9,5,7,6,1,2,4,1
8,3,9,5,7,6,2,1,4,1
8,3,9,5,7,6,2,4,1,1
8,3,9,5,7,4,1,2,6,3
8,3,9,5,7,4,2,1,6,1
8,3,9,5,7,1,4,6,2,1
8,3,9,5,7,2,1,6,4,3
8,3,9,5,1,6,7,4,2,10
8,3,9,5,1,6,7,2,4,1
8,3,9,5,1,6,4,2,7,5
8,3,9,5,1,6,2,7,4,3
8,3,9,5,1,7,6,4,2,4
8,3,9,5,1,7,4,2,6,1
8,3,9,5,1,7,2,4,6,6
8,3,9,5,1,7,2,6,4,7
8,3,9,5,1,2,7,6,4,1
8,3,9,5,1,2,4,7,6,7
8,3,9,5,1,2,6,4,7,4
8,3,9,5,2,6,7,1,4,4
8,3,9,5,2,6,7,4,1,11
8,3,9,5,2,6,1,7,4,7
8,3,9,5,2,6,1,4,7,25
8,3,9,5,2,7,1,6,4,17
8,3,9,5,2,7,1,4,6,55
8,3,9,5,2,1,7,6,4,64
8,3,9,5,2,1,7,4,6,1
8,3,9,5,2,1,6,7,4,84
8,3,9,5,2,1,4,6,7,31
8,3,9,5,2,4,7,1,6,11
8,3,9,5,2,4,7,6,1,1
8,3,9,5,2,4,1,7,6,31
8,3,9,5,2,4,1,6,7,16
8,3,9,5,2,4,6,1,7,9
8,3,9,5,2,4,6,7,1,3
8,3,9,6,5,4,2,1,7,1
8,3,9,6,5,7,4,1,2,5
8,3,9,6,5,7,1,4,2,3
8,3,9,6,5,7,1,2,4,1
8,3,9,6,5,2,1,7,4,6
8,3,9,6,5,2,1,4,7,2
8,3,9,6,5,2,4,1,7,1
8,3,9,6,5,2,4,7,1,2
8,3,9,6,4,2,7,5,1,1
8,3,9,6,7,4,5,1,2,1
8,3,9,6,7,4,5,2,1,1
8,3,9,6,7,4,2,5,1,3
8,3,9,6,7,5,4,1,2,6
8,3,9,6,7,5,4,2,1,3
8,3,9,6,7,5,1,4,2,1
8,3,9,6,7,5,1,2,4,5
8,3,9,6,7,5,2,1,4,2
8,3,9,6,7,1,5,4,2,1
8,3,9,6,7,1,5,2,4,5
8,3,9,6,7,1,4,2,5,1
8,3,9,6,7,1,2,5,4,1
8,3,9,6,7,2,5,1,4,1
8,3,9,6,1,4,7,5,2,1
8,3,9,6,1,4,7,2,5,11
8,3,9,6,1,4,5,2,7,1
8,3,9,6,1,4,2,5,7,4
8,3,9,6,1,4,2,7,5,7
8,3,9,6,1,7,4,5,2,1
8,3,9,6,1,7,5,4,2,1
8,3,9,6,1,7,5,2,4,1
8,3,9,6,1,7,2,5,4,1
8,3,9,6,1,7,2,4,5,12
8,3,9,6,1,5,7,4,2,6
8,3,9,6,1,5,7,2,4,5
8,3,9,6,1,5,4,7,2,1
8,3,9,6,1,5,2,4,7,3
8,3,9,6,1,5,2,7,4,1
8,3,9,6,1,2,7,5,4,2
8,3,9,6,1,2,7,4,5,3
8,3,9,6,1,2,5,7,4,20
8,3,9,6,1,2,5,4,7,2
8,3,9,6,1,2,4,5,7,28
8,3,9,6,1,2,4,7,5,12
8,3,9,6,2,4,7,1,5,1
8,3,9,6,2,4,7,5,1,1
8,3,9,6,2,1,4,5,7,1
8,3,9,6,2,5,1,4,7,2
8,3,9,7,5,6,2,4,1,1
8,3,9,7,6,5,4,1,2,2
8,3,9,7,6,5,4,2,1,2
8,3,9,7,6,5,2,1,4,1
8,3,9,7,6,5,2,4,1,3
8,3,9,7,6,4,1,5,2,2
8,3,9,7,6,1,4,5,2,4
8,3,9,7,6,1,5,4,2,2
8,3,9,7,6,1,5,2,4,2
8,3,9,7,6,1,2,4,5,28
8,3,9,7,6,2,4,1,5,6
8,3,9,7,6,2,1,4,5,2
8,3,9,7,6,2,1,5,4,1
8,3,9,7,6,2,5,4,1,1
8,3,9,7,4,6,5,1,2,2
8,3,9,7,4,6,5,2,1,1
8,3,9,7,4,6,1,5,2,3
8,3,9,7,4,6,1,2,5,3
8,3,9,7,4,5,6,1,2,1
8,3,9,7,4,5,1,2,6,1
8,3,9,7,4,5,2,1,6,5
8,3,9,7,4,1,5,6,2,10
8,3,9,7,4,1,2,6,5,2
8,3,9,7,4,1,2,5,6,1
8,3,9,7,4,2,5,6,1,2
8,3,9,7,1,6,4,5,2,1
8,3,9,7,1,6,5,2,4,1
8,3,9,7,1,6,2,4,5,1
8,3,9,7,1,4,2,6,5,1
8,3,9,7,1,5,4,6,2,1
8,3,9,7,1,5,4,2,6,1
8,3,9,7,1,5,2,6,4,3
8,3,9,7,1,5,2,4,6,6
8,3,9,7,1,2,4,5,6,1
8,3,9,7,1,2,4,6,5,1
8,3,9,7,1,2,5,4,6,9
8,3,9,7,1,2,5,6,4,3
8,3,9,7,1,2,6,4,5,5
8,3,9,7,2,6,4,1,5,2
8,3,9,7,2,4,6,1,5,1
8,3,9,7,2,4,1,6,5,1
8,3,9,7,2,4,1,5,6,1
8,3,9,7,2,4,5,6,1,1
8,3,9,7,2,5,1,6,4,1
8,3,9,1,5,6,7,4,2,2
8,3,9,1,5,6,7,2,4,1
8,3,9,1,5,6,2,4,7,3
8,3,9,1,5,6,2,7,4,10
8,3,9,1,5,7,6,4,2,1
8,3,9,1,5,7,4,6,2,4
8,3,9,1,5,7,2,4,6,2
8,3,9,1,5,7,2,6,4,7
8,3,9,1,5,4,7,2,6,2
8,3,9,1,5,4,2,7,6,1
8,3,9,1,5,2,7,6,4,1
8,3,9,1,5,2,4,6,7,1
8,3,9,1,6,5,7,2,4,1
8,3,9,1,6,7,5,4,2,2
8,3,9,1,6,7,4,5,2,2
8,3,9,1,6,7,2,4,5,2
8,3,9,1,6,4,7,5,2,6
8,3,9,1,6,4,7,2,5,4
8,3,9,1,6,4,2,7,5,6
8,3,9,1,6,2,4,7,5,2
8,3,9,1,6,2,5,4,7,5
8,3,9,1,6,2,5,7,4,1
8,3,9,1,7,5,6,4,2,1
8,3,9,1,7,5,6,2,4,1
8,3,9,1,7,5,2,6,4,1
8,3,9,1,7,4,5,6,2,1
8,3,9,1,7,4,6,2,5,1
8,3,9,1,7,2,5,4,6,2
8,3,9,1,7,2,6,5,4,1
8,3,9,1,4,6,7,5,2,3
8,3,9,1,4,6,2,5,7,2
8,3,9,1,4,6,2,7,5,1
8,3,9,1,4,7,2,5,6,1
8,3,9,1,4,5,7,6,2,3
8,3,9,1,4,2,7,5,6,1
8,3,9,1,4,2,7,6,5,2
8,3,9,1,2,6,7,5,4,4
8,3,9,1,2,6,4,7,5,2
8,3,9,1,2,6,5,4,7,5
8,3,9,1,2,7,6,4,5,1
8,3,9,1,2,7,6,5,4,1
8,3,9,1,2,7,4,6,5,1
8,3,9,1,2,7,4,5,6,5
8,3,9,1,2,7,5,6,4,1
8,3,9,1,2,5,4,6,7,3
8,3,9,1,2,5,6,7,4,3
8,3,9,2,5,6,7,4,1,2
8,3,9,2,5,6,1,7,4,12
8,3,9,2,5,6,4,1,7,7
8,3,9,2,5,6,4,7,1,1
8,3,9,2,5,7,6,1,4,2
8,3,9,2,5,7,6,4,1,9
8,3,9,2,5,7,1,4,6,3
8,3,9,2,5,7,4,1,6,3
8,3,9,2,5,7,4,6,1,1
8,3,9,2,5,1,7,6,4,11
8,3,9,2,5,1,7,4,6,2
8,3,9,2,5,1,6,7,4,4
8,3,9,2,5,1,4,6,7,3
8,3,9,2,5,1,4,7,6,1
8,3,9,2,5,4,1,7,6,1
8,3,9,2,5,4,6,1,7,1
8,3,9,2,5,4,6,7,1,2
8,3,9,2,6,5,7,1,4,2
8,3,9,2,6,5,7,4,1,1
8,3,9,2,6,5,1,4,7,2
8,3,9,2,6,7,5,1,4,2
8,3,9,2,6,7,5,4,1,11
8,3,9,2,6,7,1,5,4,8
8,3,9,2,6,7,1,4,5,2
8,3,9,2,6,7,4,1,5,5
8,3,9,2,6,7,4,5,1,2
8,3,9,2,6,1,5,7,4,4
8,3,9,2,6,1,4,5,7,1
8,3,9,2,6,1,4,7,5,1
8,3,9,2,7,6,5,1,4,1
8,3,9,2,7,6,5,4,1,1
8,3,9,2,7,6,1,5,4,27
8,3,9,2,7,5,6,1,4,4
8,3,9,2,7,5,6,4,1,1
8,3,9,2,7,5,1,4,6,1
8,3,9,2,7,5,4,6,1,10
8,3,9,2,7,1,6,5,4,6
8,3,9,2,7,1,6,4,5,2
8,3,9,2,7,1,4,6,5,4
8,3,9,2,7,1,4,5,6,1
8,3,9,2,7,4,5,1,6,3
8,3,9,2,7,4,1,5,6,4
8,3,9,2,7,4,6,1,5,4
8,3,9,2,1,6,7,5,4,1
8,3,9,2,1,6,7,4,5,3
8,3,9,2,1,6,5,7,4,1
8,3,9,2,1,6,5,4,7,8
8,3,9,2,1,6,4,5,7,2
8,3,9,2,1,6,4,7,5,1
8,3,9,2,1,7,6,5,4,22
8,3,9,2,1,7,6,4,5,5
8,3,9,2,1,7,5,6,4,2
8,3,9,2,1,7,5,4,6,142
8,3,9,2,1,7,4,5,6,136
8,3,9,2,1,7,4,6,5,96
8,3,9,2,1,5,7,6,4,2
8,3,9,2,1,5,7,4,6,12
8,3,9,2,1,5,6,7,4,1
8,3,9,2,1,5,6,4,7,1
8,3,9,2,1,5,4,6,7,1
8,3,9,2,1,5,4,7,6,1
8,3,9,2,1,4,7,5,6,1
8,3,9,2,1,4,7,6,5,9
8,3,9,2,1,4,5,6,7,5
8,3,9,2,1,4,6,5,7,2
8,3,9,2,1,4,6,7,5,2
8,3,9,2,4,6,1,5,7,4
8,3,9,2,4,7,6,1,5,1
8,3,9,2,4,7,6,5,1,2
8,3,9,2,4,7,1,6,5,2
8,3,9,2,4,7,1,5,6,2
8,3,9,2,4,1,7,5,6,1
8,3,9,2,4,1,6,7,5,1
8,3,9,2,4,1,5,6,7,8
8,3,9,2,4,1,5,7,6,1
8,3,9,2,4,5,7,1,6,3
8,3,9,2,4,5,7,6,1,2
8,3,9,2,4,5,1,7,6,7
8,3,9,2,4,5,1,6,7,1
8,3,9,2,4,5,6,1,7,1
8,3,9,2,4,5,6,7,1,4
8,4,3,2,5,6,7,9,1,1
8,4,3,2,5,6,9,1,7,2
8,4,3,2,5,6,9,7,1,6
8,4,3,2,5,7,6,1,9,2
8,4,3,2,5,7,6,9,1,1
8,4,3,2,5,7,1,6,9,3
8,4,3,2,5,7,1,9,6,6
8,4,3,2,5,7,9,1,6,4
8,4,3,2,5,7,9,6,1,6
8,4,3,2,5,1,6,7,9,5
8,4,3,2,5,1,9,6,7,3
8,4,3,2,5,1,9,7,6,1
8,4,3,2,5,9,7,1,6,2
8,4,3,2,5,9,7,6,1,2
8,4,3,2,5,9,6,7,1,1
8,4,3,2,6,7,5,1,9,1
8,4,3,2,6,7,1,9,5,2
8,4,3,2,6,7,9,5,1,1
8,4,3,2,6,1,7,9,5,1
8,4,3,2,6,1,9,7,5,1
8,4,3,2,6,9,7,5,1,1
8,4,3,2,6,9,1,7,5,2
8,4,3,2,6,9,1,5,7,2
8,4,3,2,6,9,5,1,7,3
8,4,3,2,7,6,5,1,9,2
8,4,3,2,7,6,1,9,5,1
8,4,3,2,7,5,6,1,9,7
8,4,3,2,7,5,1,9,6,2
8,4,3,2,7,5,9,1,6,1
8,4,3,2,7,1,5,6,9,12
8,4,3,2,7,1,5,9,6,1
8,4,3,2,7,1,6,5,9,11
8,4,3,2,7,1,6,9,5,2
8,4,3,2,7,1,9,6,5,6
8,4,3,2,7,1,9,5,6,2
8,4,3,2,7,9,5,1,6,1
8,4,3,2,7,9,5,6,1,1
8,4,3,2,7,9,1,6,5,1
8,4,3,2,7,9,6,1,5,4
8,4,3,2,7,9,6,5,1,4
8,4,3,2,1,6,7,5,9,7
8,4,3,2,1,6,7,9,5,7
8,4,3,2,1,6,5,7,9,2
8,4,3,2,1,6,5,9,7,3
8,4,3,2,1,6,9,7,5,1
8,4,3,2,1,7,6,5,9,1
8,4,3,2,1,7,5,6,9,1
8,4,3,2,1,5,7,6,9,1
8,4,3,2,1,5,7,9,6,5
8,4,3,2,1,5,6,9,7,2
8,4,3,2,1,9,7,5,6,3
8,4,3,2,1,9,7,6,5,7
8,4,3,2,1,9,5,6,7,2
8,4,3,2,1,9,6,5,7,5
8,4,3,2,1,9,6,7,5,8
8,4,3,2,9,6,1,5,7,1
8,4,3,2,9,6,5,1,7,2
8,4,3,2,9,6,5,7,1,1
8,4,3,2,9,7,1,5,6,1
8,4,3,2,9,1,6,7,5,1
8,4,3,2,9,1,5,6,7,2
8,4,3,2,9,1,5,7,6,1
8,4,3,2,9,5,1,7,6,3
8,4,3,2,9,5,6,1,7,4
8,4,3,2,9,5,6,7,1,2
8,4,3,5,2,1,6,7,9,1
8,4,3,5,6,2,1,9,7,1
8,4,3,5,6,2,9,1,7,1
8,4,3,5,6,2,9,7,1,2
8,4,3,5,6,1,7,9,2,1
8,4,3,5,6,9,1,2,7,1
8,4,3,5,6,9,2,1,7,2
8,4,3,5,7,2,6,1,9,1
8,4,3,5,7,2,1,9,6,2
8,4,3,5,1,7,2,6,9,1
8,4,3,5,1,7,2,9,6,1
8,4,3,5,1,7,9,2,6,9
8,4,3,5,1,7,9,6,2,2
8,4,3,5,9,1,7,2,6,1
8,4,3,5,9,2,7,1,6,1
8,4,3,5,9,2,7,6,1,2
8,4,3,5,9,2,6,1,7,2
8,4,3,6,5,2,7,1,9,7
8,4,3,6,5,2,7,9,1,14
8,4,3,6,5,2,1,7,9,33
8,4,3,6,5,2,1,9,7,6
8,4,3,6,5,2,9,1,7,25
8,4,3,6,5,2,9,7,1,2
8,4,3,6,5,7,2,1,9,1
8,4,3,6,5,7,9,2,1,1
8,4,3,6,5,1,7,2,9,1
8,4,3,6,5,1,9,2,7,23
8,4,3,6,5,9,7,1,2,1
8,4,3,6,5,9,7,2,1,8
8,4,3,6,5,9,1,7,2,3
8,4,3,6,2,5,7,1,9,1
8,4,3,6,2,5,9,1,7,1
8,4,3,6,2,7,5,9,1,1
8,4,3,6,2,7,1,9,5,2
8,4,3,6,2,7,9,5,1,3
8,4,3,6,2,1,7,5,9,1
8,4,3,6,2,1,7,9,5,4
8,4,3,6,2,1,9,5,7,2
8,4,3,6,2,9,7,1,5,1
8,4,3,6,2,9,1,5,7,2
8,4,3,6,2,9,5,7,1,1
8,4,3,6,7,2,5,1,9,24
8,4,3,6,7,2,5,9,1,5
8,4,3,6,7,2,1,5,9,15
8,4,3,6,7,2,1,9,5,2
8,4,3,6,7,2,9,1,5,4
8,4,3,6,7,2,9,5,1,1
8,4,3,6,7,5,2,1,9,5
8,4,3,6,7,5,2,9,1,1
8,4,3,6,7,5,1,2,9,1
8,4,3,6,7,5,1,9,2,2
8,4,3,6,7,5,9,1,2,1
8,4,3,6,7,5,9,2,1,1
8,4,3,6,7,1,5,2,9,5
8,4,3,6,7,1,2,5,9,2
8,4,3,6,7,1,2,9,5,6
8,4,3,6,7,1,9,2,5,1
8,4,3,6,7,1,9,5,2,1
8,4,3,6,7,9,5,1,2,4
8,4,3,6,7,9,5,2,1,1
8,4,3,6,7,9,1,5,2,24
8,4,3,6,7,9,1,2,5,97
8,4,3,6,1,2,7,5,9,2
8,4,3,6,1,2,7,9,5,2
8,4,3,6,1,2,5,7,9,3
8,4,3,6,1,2,5,9,7,5
8,4,3,6,1,2,9,5,7,6
8,4,3,6,1,2,9,7,5,2
8,4,3,6,1,7,5,2,9,2
8,4,3,6,1,7,5,9,2,2
8,4,3,6,1,5,7,2,9,10
8,4,3,6,1,5,7,9,2,35
8,4,3,6,1,5,2,7,9,12
8,4,3,6,1,5,2,9,7,72
8,4,3,6,1,9,7,5,2,1
8,4,3,6,1,9,7,2,5,15
8,4,3,6,1,9,5,7,2,11
8,4,3,6,1,9,2,5,7,10
8,4,3,6,1,9,2,7,5,8
8,4,3,6,9,2,7,1,5,3
8,4,3,6,9,2,7,5,1,10
8,4,3,6,9,2,5,7,1,3
8,4,3,6,9,7,2,5,1,1
8,4,3,6,9,7,1,2,5,1
8,4,3,6,9,7,1,5,2,2
8,4,3,6,9,7,5,1,2,1
8,4,3,6,9,7,5,2,1,5
8,4,3,6,9,1,2,7,5,6
8,4,3,6,9,1,2,5,7,7
8,4,3,6,9,1,5,7,2,7
8,4,3,6,9,5,7,2,1,6
8,4,3,6,9,5,1,7,2,2
8,4,3,6,9,5,1,2,7,4
8,4,3,6,9,5,2,1,7,6
8,4,3,6,9,5,2,7,1,3
8,4,3,7,5,6,2,1,9,5
8,4,3,7,5,6,2,9,1,1
8,4,3,7,5,6,1,9,2,1
8,4,3,7,5,2,6,1,9,3
8,4,3,7,5,2,1,9,6,3
8,4,3,7,5,1,2,9,6,1
8,4,3,7,5,1,6,2,9,4
8,4,3,7,5,1,6,9,2,3
8,4,3,7,5,1,9,2,6,5
8,4,3,7,5,9,2,6,1,4
8,4,3,7,5,9,6,1,2,2
8,4,3,7,6,5,2,1,9,1
8,4,3,7,6,5,2,9,1,1
8,4,3,7,6,5,1,2,9,4
8,4,3,7,6,5,1,9,2,2
8,4,3,7,6,5,9,1,2,4
8,4,3,7,6,2,5,9,1,5
8,4,3,7,6,2,1,5,9,1
8,4,3,7,6,2,1,9,5,1
8,4,3,7,6,1,2,9,5,5
8,4,3,7,6,1,5,2,9,1
8,4,3,7,6,1,9,2,5,2
8,4,3,7,6,9,2,5,1,2
8,4,3,7,6,9,1,2,5,2
8,4,3,7,6,9,5,1,2,1
8,4,3,7,6,9,5,2,1,2
8,4,3,7,2,6,9,1,5,1
8,4,3,7,2,5,6,9,1,1
8,4,3,7,2,1,9,6,5,1
8,4,3,7,2,1,9,5,6,2
8,4,3,7,2,9,1,5,6,1
8,4,3,7,2,9,6,1,5,5
8,4,3,7,1,6,2,9,5,3
8,4,3,7,1,6,5,2,9,12
8,4,3,7,1,6,5,9,2,3
8,4,3,7,1,6,9,5,2,4
8,4,3,7,1,6,9,2,5,4
8,4,3,7,1,2,6,5,9,37
8,4,3,7,1,2,6,9,5,3
8,4,3,7,1,2,5,6,9,11
8,4,3,7,1,2,5,9,6,17
8,4,3,7,1,2,9,6,5,3
8,4,3,7,1,5,6,2,9,2
8,4,3,7,1,5,9,6,2,1
8,4,3,7,1,9,2,5,6,1
8,4,3,7,1,9,2,6,5,2
8,4,3,7,1,9,5,2,6,3
8,4,3,7,1,9,5,6,2,1
8,4,3,7,1,9,6,2,5,3
8,4,3,7,9,6,2,1,5,46
8,4,3,7,9,6,2,5,1,2
8,4,3,7,9,6,1,2,5,7
8,4,3,7,9,6,1,5,2,5
8,4,3,7,9,6,5,1,2,9
8,4,3,7,9,6,5,2,1,41
8,4,3,7,9,2,6,1,5,1
8,4,3,7,9,2,6,5,1,2
8,4,3,7,9,2,1,6,5,2
8,4,3,7,9,2,1,5,6,8
8,4,3,7,9,2,5,1,6,12
8,4,3,7,9,1,2,6,5,1
8,4,3,7,9,1,2,5,6,6
8,4,3,7,9,1,6,2,5,2
8,4,3,7,9,1,6,5,2,2
8,4,3,7,9,5,2,1,6,3
8,4,3,7,9,5,2,6,1,25
8,4,3,7,9,5,1,2,6,25
8,4,3,7,9,5,1,6,2,4
8,4,3,7,9,5,6,1,2,12
8,4,3,7,9,5,6,2,1,3
8,4,3,1,5,6,2,9,7,1
8,4,3,1,5,7,6,2,9,1
8,4,3,1,5,7,6,9,2,1
8,4,3,1,5,7,2,9,6,2
8,4,3,1,5,7,9,2,6,3
8,4,3,1,5,2,7,6,9,1
8,4,3,1,5,2,7,9,6,2
8,4,3,1,5,2,6,7,9,1
8,4,3,1,5,2,6,9,7,1
8,4,3,1,5,9,7,2,6,3
8,4,3,1,5,9,2,7,6,2
8,4,3,1,5,9,2,6,7,1
8,4,3,1,5,9,6,2,7,1
8,4,3,1,5,9,6,7,2,5
8,4,3,1,6,5,7,2,9,7
8,4,3,1,6,5,7,9,2,4
8,4,3,1,6,5,2,7,9,2
8,4,3,1,6,5,2,9,7,1
8,4,3,1,6,2,7,5,9,1
8,4,3,1,6,2,7,9,5,1
8,4,3,1,6,2,5,7,9,3
8,4,3,1,6,2,9,5,7,1
8,4,3,1,6,2,9,7,5,1
8,4,3,1,6,9,7,5,2,4
8,4,3,1,6,9,2,7,5,4
8,4,3,1,7,6,5,2,9,1
8,4,3,1,7,6,5,9,2,3
8,4,3,1,7,6,9,2,5,4
8,4,3,1,7,6,9,5,2,9
8,4,3,1,7,5,2,6,9,3
8,4,3,1,7,5,2,9,6,2
8,4,3,1,7,5,9,2,6,1
8,4,3,1,7,5,9,6,2,1
8,4,3,1,7,2,5,6,9,7
8,4,3,1,7,2,5,9,6,2
8,4,3,1,7,2,6,5,9,5
8,4,3,1,7,2,6,9,5,2
8,4,3,1,7,2,9,6,5,1
8,4,3,1,7,2,9,5,6,4
8,4,3,1,7,9,5,2,6,2
8,4,3,1,7,9,5,6,2,7
8,4,3,1,7,9,2,5,6,6
8,4,3,1,7,9,6,2,5,1
8,4,3,1,2,7,6,5,9,1
8,4,3,1,2,7,5,6,9,1
8,4,3,1,2,5,7,6,9,1
8,4,3,1,2,5,7,9,6,2
8,4,3,1,2,5,6,7,9,3
8,4,3,1,2,5,6,9,7,2
8,4,3,1,2,5,9,6,7,6
8,4,3,1,2,5,9,7,6,7
8,4,3,1,2,9,7,6,5,1
8,4,3,1,9,6,5,7,2,1
8,4,3,9,5,6,7,1,2,1
8,4,3,9,5,6,7,2,1,1
8,4,3,9,5,6,1,2,7,5
8,4,3,9,5,7,6,1,2,1
8,4,3,9,5,1,6,7,2,1
8,4,3,9,5,1,6,2,7,1
8,4,3,9,5,2,7,1,6,2
8,4,3,9,5,2,1,7,6,5
8,4,3,9,5,2,1,6,7,4
8,4,3,9,6,5,7,2,1,1
8,4,3,9,6,5,2,1,7,1
8,4,3,9,6,5,2,7,1,1
8,4,3,9,6,7,5,1,2,1
8,4,3,9,6,7,5,2,1,1
8,4,3,9,6,7,1,5,2,4
8,4,3,9,6,7,1,2,5,1
8,4,3,9,6,7,2,5,1,2
8,4,3,9,6,1,7,5,2,8
8,4,3,9,6,1,2,7,5,3
8,4,3,9,6,2,1,5,7,2
8,4,3,9,6,2,5,1,7,1
8,4,3,9,7,6,5,1,2,5
8,4,3,9,7,6,5,2,1,5
8,4,3,9,7,6,1,5,2,2
8,4,3,9,7,6,1,2,5,2
